Job ID,SQL,Excel,Tableau,Power Bi,Python,R
996,True,False,True,False,False,False
997,True,True,False,False,False,False
998,True,False,True,True,True,False
999,True,True,False,False,True,False
1000,True,True,False,False,False,False
1001,True,True,False,False,True,False
1002,True,True,True,True,True,False
1003,True,True,False,False,False,False
1004,True,True,False,False,False,False
1005,True,True,False,False,False,False
1006,True,True,False,False,True,False
1007,True,True,False,False,True,False
1008,True,True,False,False,False,False
1009,True,True,False,False,True,False
1010,True,True,False,False,False,False
1011,True,True,False,False,True,False
1012,True,True,True,False,False,False
1013,True,True,False,False,False,False
1014,False,False,False,True,False,False
1015,True,True,False,False,False,False
1016,True,True,False,False,True,False
1017,False,False,False,False,False,False
1018,True,True,False,False,False,False
1019,True,True,False,False,False,False
1020,True,True,False,False,True,False
1021,True,False,False,False,False,False
1022,True,True,True,True,True,False
1023,True,True,False,False,True,False
1024,True,True,True,True,True,False
1025,True,True,False,False,True,False
1026,True,True,True,True,False,False
1027,True,True,False,True,True,False
1028,True,True,False,False,False,False
1029,True,False,False,False,True,False
1030,True,True,False,False,True,False
1031,True,True,False,False,False,False
1032,True,True,False,False,False,False
1033,True,True,False,False,False,False
1034,True,True,False,False,False,False
1035,True,False,True,False,False,False
1036,True,True,False,False,True,False
1037,True,True,False,False,True,False
1038,True,True,False,False,False,False
1039,True,True,False,False,False,False
1040,True,True,True,True,True,False
1041,True,True,False,False,False,False
1042,True,True,False,False,True,False
1043,True,True,False,False,False,False
1044,True,True,False,False,True,False
1045,True,True,False,False,False,False
1046,True,False,False,False,False,False
1047,True,True,False,False,False,False
1048,False,True,False,False,False,False
1049,True,True,False,False,True,False
1050,True,True,False,False,True,False
1051,True,False,False,False,True,False
1052,True,True,False,True,False,False
1053,True,False,True,False,True,True
1054,True,True,False,False,False,False
1055,True,True,False,False,False,False
1056,True,False,True,False,False,False
1057,True,False,False,False,True,False
1058,True,True,False,False,False,False
1059,False,True,False,False,False,False
1060,True,True,False,False,False,False
1061,True,True,False,False,True,False
1062,True,True,False,False,False,False
1063,True,True,True,False,True,False
1064,True,False,True,False,False,False
1065,True,True,True,False,False,False
1066,True,True,True,False,True,False
1067,True,True,False,False,True,False
1068,False,False,False,False,False,False
1069,True,False,False,False,False,False
1070,False,True,False,False,True,True
1071,False,True,False,True,False,False
1072,True,True,False,False,True,False
1073,False,True,False,False,False,False
1074,True,True,False,False,False,False
1075,True,True,False,False,False,False
1076,True,True,False,False,False,False
1077,True,True,True,False,True,False
1078,True,True,False,False,True,False
1079,True,True,True,True,False,False
1080,False,True,True,False,True,False
1081,False,True,False,False,False,False
1082,True,False,True,False,True,False
1083,True,True,True,True,True,False
1084,True,False,True,False,True,False
1085,True,True,False,False,False,False
1086,True,True,False,False,False,False
1087,True,True,False,False,False,False
1088,True,True,False,False,False,False
1089,True,False,True,False,False,False
1090,True,True,False,False,False,False
1091,False,False,False,False,False,False
1092,True,True,False,False,True,False
1093,True,False,True,False,False,False
1094,False,True,False,True,False,False
1095,True,True,False,False,True,False
1096,True,True,False,True,True,False
1097,True,True,False,False,True,False
1098,False,True,False,False,False,False
1099,True,True,False,False,True,False
1100,True,True,False,False,True,False
1101,True,True,False,False,True,False
1102,True,True,True,True,True,False
1103,True,True,False,False,False,False
1104,True,True,False,False,False,False
1105,True,True,False,False,True,False
1106,True,True,False,False,True,False
1107,True,True,False,False,True,False
1108,True,True,False,False,False,False
1109,True,True,False,False,False,False
1110,True,True,False,False,False,False
1111,True,True,False,False,True,False
1112,True,True,False,False,True,False
1113,True,True,False,False,True,False
1114,True,False,True,False,True,False
1115,True,True,False,False,True,False
1116,True,True,False,False,False,False
1117,True,True,False,False,False,False
1118,True,True,True,False,True,False
1119,True,False,False,False,True,False
1120,True,True,False,False,False,False
1121,True,True,False,False,False,False
1122,True,True,True,True,True,False
1123,False,False,False,False,False,False
1124,False,True,False,False,False,False
1125,True,True,False,False,True,False
1126,True,False,True,False,True,True
1127,True,False,True,True,True,False
1128,True,True,False,False,False,False
1129,True,True,False,False,False,False
1130,True,True,True,True,True,False
1131,False,True,False,False,True,False
1132,True,True,False,False,False,False
1133,True,True,True,True,False,False
1134,True,True,True,False,True,False
1135,True,True,False,False,False,False
1136,True,True,False,False,False,False
1137,True,True,False,False,False,False
1138,True,True,False,False,False,False
1139,True,True,True,True,True,False
1140,True,True,False,False,False,False
1141,False,True,True,False,True,False
1142,True,True,True,True,False,False
1143,True,True,False,False,False,False
1144,True,True,False,False,False,False
1145,True,False,True,False,True,True
1146,True,True,False,False,True,False
1147,True,True,False,False,False,False
1148,True,True,False,False,False,False
1149,False,True,False,False,False,False
1150,True,True,False,False,False,False
1151,True,True,False,False,True,False
1152,True,False,True,True,True,False
1153,True,True,True,True,False,False
1154,True,True,False,False,False,False
1155,True,True,False,False,False,False
1156,True,True,False,False,False,False
1157,False,True,False,False,False,False
1158,True,True,True,False,True,False
1159,True,True,False,False,False,False
1160,True,True,False,False,False,False
1161,False,True,True,False,False,False
1162,True,True,True,False,False,False
1163,True,True,True,True,True,False
1164,True,True,False,False,True,False
1165,True,True,False,False,False,False
1166,True,True,False,False,True,False
1167,True,True,False,False,True,False
1168,True,True,False,False,False,False
1169,True,True,False,False,True,False
