Job ID,Internship,Entry Level,Mid-Senior Level,Associate Level,Director Level,Unspecified
995,False,False,True,False,False,False
996,False,True,False,False,False,False
997,False,False,True,False,False,False
998,False,False,False,False,False,True
999,False,False,True,False,False,False
1000,False,False,True,False,False,False
1001,False,False,True,False,False,False
1002,False,False,False,True,False,False
1003,False,False,True,False,False,False
1004,False,False,True,False,False,False
1005,False,False,True,False,False,False
1006,False,False,True,False,False,False
1007,False,False,True,False,False,False
1008,False,False,True,False,False,False
1009,False,False,True,False,False,False
1010,False,False,True,False,False,False
1011,False,False,True,False,False,False
1012,False,False,False,True,False,False
1013,False,False,True,False,False,False
1014,False,True,False,False,False,False
1015,False,False,True,False,False,False
1016,False,False,True,False,False,False
1017,False,True,False,False,False,False
1018,False,False,True,False,False,False
1019,False,False,True,False,False,False
1020,False,False,True,False,False,False
1021,False,False,False,False,False,True
1022,False,False,True,False,False,False
1023,False,False,True,False,False,False
1024,False,True,False,False,False,False
1025,False,False,True,False,False,False
1026,False,False,True,False,False,False
1027,False,True,False,False,False,False
1028,False,False,True,False,False,False
1029,False,False,True,False,False,False
1030,False,False,True,False,False,False
1031,False,False,True,False,False,False
1032,False,False,True,False,False,False
1033,False,False,True,False,False,False
1034,False,False,True,False,False,False
1035,False,False,True,False,False,False
1036,False,False,True,False,False,False
1037,False,False,True,False,False,False
1038,False,False,True,False,False,False
1039,False,False,True,False,False,False
1040,False,False,True,False,False,False
1041,False,False,True,False,False,False
1042,False,False,True,False,False,False
1043,False,False,True,False,False,False
1044,False,False,True,False,False,False
1045,False,False,True,False,False,False
1046,False,True,False,False,False,False
1047,False,False,True,False,False,False
1048,False,False,True,False,False,False
1049,False,False,True,False,False,False
1050,False,False,True,False,False,False
1051,False,False,False,True,False,False
1052,False,True,False,False,False,False
1053,False,True,False,False,False,False
1054,False,False,True,False,False,False
1055,False,False,True,False,False,False
1056,False,False,False,False,False,True
1057,False,False,True,False,False,False
1058,False,False,True,False,False,False
1059,False,False,False,True,False,False
1060,False,True,False,False,False,False
1061,False,False,True,False,False,False
1062,False,False,True,False,False,False
1063,False,True,False,False,False,False
1064,False,False,False,False,False,True
1065,False,False,True,False,False,False
1066,False,True,False,False,False,False
1067,False,False,True,False,False,False
1068,False,True,False,False,False,False
1069,False,True,False,False,False,False
1070,False,True,False,False,False,False
1071,False,False,True,False,False,False
1072,False,False,True,False,False,False
1073,False,False,False,True,False,False
1074,False,False,True,False,False,False
1075,False,False,False,False,False,True
1076,False,False,True,False,False,False
1077,False,False,True,False,False,False
1078,False,False,True,False,False,False
1079,False,False,False,False,False,True
1080,False,False,False,False,False,True
1081,True,True,False,False,False,False
1082,False,False,True,False,False,False
1083,False,True,False,False,False,False
1084,False,False,False,False,False,True
1085,False,False,True,False,False,False
1086,False,False,True,False,False,False
1087,False,False,False,True,False,False
1088,False,False,True,False,False,False
1089,False,False,False,False,False,True
1090,False,False,True,False,False,False
1091,False,False,False,True,False,False
1092,False,False,True,False,False,False
1093,False,True,False,False,False,False
1094,False,False,False,True,False,False
1095,False,False,True,False,False,False
1096,False,False,False,False,False,True
1097,False,False,True,False,False,False
1098,False,False,False,True,False,False
1099,False,False,True,False,False,False
1100,False,False,True,False,False,False
1101,False,False,True,False,False,False
1102,False,False,True,False,False,False
1103,False,False,True,False,False,False
1104,False,False,True,False,False,False
1105,False,False,True,False,False,False
1106,False,False,True,False,False,False
1107,False,False,True,False,False,False
1108,False,False,True,False,False,False
1109,False,False,True,False,False,False
1110,False,False,True,False,False,False
1111,False,False,True,False,False,False
1112,False,False,True,False,False,False
1113,False,False,True,False,False,False
1114,False,False,False,False,False,True
1115,False,False,True,False,False,False
1116,False,True,False,False,False,False
1117,False,False,True,False,False,False
1118,False,False,True,False,False,False
1119,False,True,False,False,False,False
1120,False,False,True,False,False,False
1121,False,False,True,False,False,False
1122,False,False,True,False,False,False
1123,False,False,False,True,False,False
1124,False,False,False,True,False,False
1125,False,False,True,False,False,False
1126,False,True,False,False,False,False
1127,False,True,False,False,False,False
1128,False,False,True,False,False,False
1129,False,False,True,False,False,False
1130,False,True,False,False,False,False
1131,False,False,False,False,False,True
1132,False,False,True,False,False,False
1133,False,False,True,False,False,False
1134,False,True,False,False,False,False
1135,False,False,True,False,False,False
1136,False,False,True,False,False,False
1137,False,False,True,False,False,False
1138,False,False,True,False,False,False
1139,False,False,False,True,False,False
1140,False,False,True,False,False,False
1141,False,True,False,False,False,False
1142,False,False,False,True,False,False
1143,False,False,True,False,False,False
1144,False,False,True,False,False,False
1145,False,True,False,False,False,False
1146,False,False,True,False,False,False
1147,False,False,False,False,False,True
1148,False,False,True,False,False,False
1149,False,False,True,False,False,False
1150,False,False,True,False,False,False
1151,False,False,True,False,False,False
1152,False,False,True,False,False,False
1153,False,False,False,False,False,True
1154,False,False,True,False,False,False
1155,False,False,True,False,False,False
1156,False,True,False,False,False,False
1157,False,False,True,False,False,False
1158,False,True,False,False,False,False
1159,False,False,True,False,False,False
1160,False,False,True,False,False,False
1161,False,False,False,True,False,False
1162,False,False,True,False,False,False
1163,False,False,True,False,False,False
1164,False,False,True,False,False,False
1165,False,False,True,False,False,False
1166,False,False,True,False,False,False
1167,False,False,True,False,False,False
1168,False,False,True,False,False,False
1169,False,False,True,False,False,False
